x,y,s
-58.04909843051746,24.54273700094251,21.750909518630095
-57.89732501841364,24.347599756809032,21.998121396721835
-57.74138624390041,24.155927332160324,22.24521494129029
-57.58061259381245,23.968276639464634,22.492320078897297
-57.425375014298375,23.776020948858026,22.739425231947596
-57.261136381964995,23.591252487482983,22.986637110039325
-57.10520843967476,23.399571052406465,23.23373080833991
-56.94096980734139,23.21480259103142,23.480942686431636
-56.77786019864813,23.029094988539086,23.728110762993964
-56.61664788769621,22.841809181430584,23.97522487175091
-56.452409255362824,22.65704072005554,24.222436749842643
-56.29620876154954,22.46558599798376,24.469526824250938
-56.13224268073922,22.28059082360398,24.71672733031859
-55.96800404840584,22.09582236222893,24.963939208410324
-55.80792076109404,21.90759741400315,25.211032895118727
-55.64368212876066,21.722828952628106,25.458244773210456
-55.48467929945619,21.533705261006595,25.705327088359425
-55.323515554137046,21.34637905617653,25.952440139049447
-55.15927692180367,21.161610594801488,26.199652017141176
-54.99919363449187,20.973385646575707,26.44674570384958
-54.834955002158495,20.78861718520065,26.693957581941316
-54.67314983736282,20.60182452402941,26.941085908164734
-54.51478842753488,20.41216728874909,27.188165253754097
-54.3505497952015,20.227398827374053,27.43537713184582
-54.19462185291126,20.035717392297535,27.682470830146407
-54.030383220577896,19.850948930922492,27.929682708238126
-53.866144588244524,19.666180469547434,28.176894586329862
-53.7060613009327,19.477955521321654,28.423988273038276
-53.54182266859934,19.29318705994661,28.671200151129995
-53.38435747163541,19.102784339522735,28.91828006573193
-53.221656093975724,18.91673716349505,29.165434450682383
-53.05886798010516,18.730762136126707,29.412591649287222
-52.90148951935211,18.540287267043496,29.659671910864844
-52.73776702203944,18.355089475756472,29.906862683394664
-52.58547828975007,18.160380883741198,30.15405348780873
-52.42123965741669,17.975612422366154,30.40126536590046
-52.2648926518699,17.784279571252796,30.64835370244959
-52.10107308279308,17.59916252591458,30.89554830531799
-51.93940316033965,17.41225736785676,31.14267317645547
-51.78090650816948,17.222712629463018,31.389752913791224
-51.618302202273924,17.036584707486547,31.636904210844374
-51.46489527856744,16.84280624616072,31.8840555335495
-51.30065664623406,16.658037784785677,32.131267411641225
-51.14472870394383,16.466356349709173,32.3783611099418
-50.98049007161045,16.281587888334116,32.62557298803354
-50.82432687403867,16.090102142612636,32.87266352830239
-50.66447884200841,15.901681505031817,33.11975405829152
-50.507614449437476,15.710779025268252,33.366837433767344
-50.34846761240638,15.521775121729519,33.61392080287559
