x_m,y_m,s_m,kappa_radpm,vx_mps
-63.41170733228468,37.354206701617144,7.799791102338799,0.03008557966469307,7.089429811154218
-63.38155996639358,37.25888271262244,7.899788424163655,0.029718544013955128,7.123629249766304
-63.351111502776725,37.16365202701754,7.999785745988511,0.02931284863053822,7.157713429608031
-63.320376161641754,37.06851007550797,8.099783067813368,0.028872489719255826,7.191716198605118
-63.28936705770325,36.9734525494092,8.199780389638224,0.028401747836213742,7.225668503989039
-63.25809620018271,36.8784754006466,8.299777711463081,0.027905165575345007,7.259598178639089
-63.22657566946939,36.78357841769894,8.399775033287938,0.027387479936684018,7.293529740275422
-63.19481699064044,36.68876137609364,8.499772355112793,0.0268535426909099,7.3274842362745085
-63.162830567055444,36.59402060199442,8.59976967693765,0.02630824028015149,7.361479143335693
-63.130627310714544,36.499353941754705,8.699766998762506,0.025756386801240264,7.395528323023429
-63.09821769497544,36.404759328694304,8.799764320587363,0.025202639406370773,7.429642053771875
-63.06561088163671,36.31023356778757,8.89976164241222,0.02465145807437078,7.463827123996305
-63.032815204037554,36.21577378309056,8.999758964237076,0.024107076386399615,7.498086954394252
-62.99983816705774,36.121377417741066,9.09975628606193,0.023573471747959165,7.532421741789568
-62.966686447117645,36.027042233958596,9.199753607886787,0.023054379636006782,7.566828625433154
-62.93336589217823,35.93276631304439,9.299750929711644,0.022553318604686314,7.601301843171744
-62.899881013100476,35.83854653519169,9.3997482515365,0.02207361042598692,7.635832869371633
-62.86623593092842,35.74438001270907,9.499745573361357,0.021618413227923072,7.670410538195986
-62.8324352498058,35.650265305332326,9.599742895186214,0.021190694459864486,7.705021142287497
-62.79848468149572,35.556204068918795,9.69974021701107,0.02079310497386747,7.739648552812889
-62.76438931409148,35.46219797559649,9.799737538835926,0.02042784639894395,7.774274437701127
-62.730152051416006,35.368246109777786,9.899734860660782,0.02009654393867732,7.80887858532226
-62.695774662154015,35.274347906464996,9.999732182485639,0.019800106763395078,7.843439331591175
-62.66125777985196,35.18050315125029,10.099729504310496,0.01953864917211238,7.8779341023286955
-62.62660090291805,35.08671198031575,10.199726826135352,0.01931149927267168,7.912340025519867
-62.59180239462226,34.992974880433366,10.299724147960209,0.01911728021747737,7.9466345459179974
-62.55685837547694,34.89928959284344,10.399721469785066,0.018954044712199962,7.980795984652152
-62.52176445452601,34.805654193105525,10.49971879160992,0.018819430431758793,8.0
-62.48651728994551,34.712069695084686,10.599716113434777,0.01871080873156163,8.0
-62.451115702399676,34.618542724817615,10.699713435259634,0.018625398511729955,8.0
-62.41555846610815,34.52507971092303,10.79971075708449,0.018560319516900188,8.0
-62.37984229083446,34.431681716945334,10.899708078909347,0.018512592187606678,8.0
-62.343963894225645,34.33834984800658,10.999705400734204,0.01847911640363036,8.0
-62.30792000181223,34.24508525080642,11.09970272255906,0.018456656720183914,8.0
-62.27170734700824,34.15188911362212,11.199700044383915,0.01844184346856092,8.0
-62.23532267111116,34.05876266630856,11.299697366208772,0.01843118578429763,8.0
-62.198760560813795,33.96570156812663,11.399694688033629,0.01842108866829774,8.0
-62.16201565713703,33.872701717332795,11.499692009858485,0.01840788268227611,8.0
-62.12508467344134,33.779764418835434,11.599689331683342,0.018387876197112053,8.0
-62.087967831957016,33.6868995458104,11.699686653508198,0.018357423928246155,8.0
-62.050665699092896,33.594116904966754,11.799683975333053,0.018312993865356543,8.0
-62.01317582545586,33.501417378365645,11.89968129715791,0.018251230084284965,8.0
-61.975496270864795,33.408801582694565,11.999678618982767,0.018169002851001658,8.0
-61.93762560435056,33.316269869267344,12.099675940807623,0.018063436113847788,8.0
-61.899562904156056,33.22382232402415,12.19967326263248,0.01793191095143945,8.0
-61.86130775773617,33.131458767531484,12.299670584457337,0.01777204147489617,8.0
-61.82285675288798,33.03917018671474,12.399667906282193,0.01758162014904105,8.0
-61.784206642442,32.946947369592415,12.499665228107048,0.017358573861345292,8.0
-61.74535770424275,32.85478976345726,12.599662549931905,0.01710096460696623,8.0
-61.706315058494084,32.762707985892206,12.699659871756761,0.016807043103129304,8.0
-61.6670847408782,32.67071392176261,12.799657193581618,0.016475338606451194,8.0
-61.62766798909336,32.57880696629883,12.899654515406475,0.0161047793911207,8.0
-61.5880666236843,32.48698650127093,12.999651837231331,0.015694802538923573,8.0
-61.54828304804223,32.39525189498871,13.099649159056188,0.015245419149689573,8.0
-61.508320248404864,32.3036025023017,13.199646480881043,0.014757218220395189,8.0
-61.468181793856395,32.21203766459913,13.2996438027059,0.014231313862303436,8.0
-61.427866993968166,32.12054553951976,13.399641124530756,0.013669234772612896,8.0
-61.38737482567964,32.02911300395968,13.499638446355613,0.013072813357111213,8.0
-61.346709646760736,31.937739410989657,13.59963576818047,0.012444088385770519,8.0
-61.30587889951498,31.846430848480978,13.699633090005326,0.011785269704820713,8.0
-61.26489175615832,31.755195288024787,13.799630411830183,0.011098754634576543,8.0
-61.22375481975618,31.664031049681732,13.899627733655038,0.010387201965548612,8.0
-61.18247622718617,31.57293574435793,13.999625055479894,0.009653606164077056,8.0
-61.1410656491382,31.48190627380492,14.099622377304751,0.008901357917225669,8.0
-61.09953429011435,31.390938830619696,14.199619699129608,0.008134241556717157,8.0
-61.057894888429,31.300028898244687,14.299617020954464,0.007356410918647342,8.0
